STN,YYYYMMDD,    Q 
  260,20180430,  551
  260,20180501, 1861
  260,20180502, 2457
  260,20180503, 2578
  260,20180504, 2586
  260,20180505, 2620
  260,20180506, 2679
  260,20180507, 2668
  260,20180508, 2640
  260,20180509, 2497
  260,20180510, 1525
  260,20180511, 2461
  260,20180512, 2003
  260,20180513,  689
  260,20180514, 2303
  260,20180515, 2627
  260,20180516, 1850
  260,20180517, 2617
  260,20180518, 1808
  260,20180519, 1048
  260,20180520, 2683
  260,20180521, 2324
  260,20180522, 1609
  260,20180523, 1325
  260,20180524, 1033
  260,20180525, 2380
  260,20180526, 2574
  260,20180527, 1224
  260,20180528, 2465
  260,20180529, 1939
  260,20180530, 2212
  260,20180531, 1774
  260,20180601, 1160
  260,20180602,  767
  260,20180603, 1568
  260,20180604, 1718
  260,20180605, 2081
  260,20180606, 2681
  260,20180607, 2821
  260,20180608,  536
  260,20180609, 2370
  260,20180610, 2465
  260,20180611, 2624
  260,20180612,  979
  260,20180613, 1750
  260,20180614, 1146
  260,20180615, 2425
  260,20180616, 1713
  260,20180617,  932
  260,20180618,  761
  260,20180619,  700
  260,20180620, 1897
  260,20180621, 1921
  260,20180622, 1312
  260,20180623, 1630
  260,20180624, 1349
  260,20180625, 2364
  260,20180626, 2922
  260,20180627, 2690
  260,20180628, 2668
  260,20180629, 2953
  260,20180630, 3005
  260,20180701, 3056
  260,20180702, 3035
  260,20180703, 2961
  260,20180704, 2614
  260,20180705, 2772
  260,20180706, 2082
  260,20180707, 2505
  260,20180708, 2874
  260,20180709, 1315
  260,20180710, 1161
  260,20180711, 1750
  260,20180712, 2635
  260,20180713, 2591
  260,20180714, 2880
  260,20180715, 2749
  260,20180716, 2667
  260,20180717, 2565
  260,20180718, 2099
  260,20180719, 2123
  260,20180720, 2554
  260,20180721, 2625
  260,20180722, 2310
  260,20180723, 2646
  260,20180724, 2183
  260,20180725, 1623
  260,20180726, 2497
  260,20180727, 2569
  260,20180728, 1570
  260,20180729, 1607
  260,20180730, 2261
  260,20180731, 2124
  260,20180801, 2305
  260,20180802, 2501
  260,20180803, 2528
  260,20180804, 2110
  260,20180805, 2332
  260,20180806, 2531
  260,20180807, 2343
  260,20180808, 1276
  260,20180809,  796
  260,20180810, 1766
  260,20180811, 2085
  260,20180812, 1522
  260,20180813,  918
  260,20180814, 1508
  260,20180815, 1030
  260,20180816, 1445
  260,20180817, 1925
  260,20180818, 1159
  260,20180819,  953
  260,20180820,  985
  260,20180821, 1570
  260,20180822, 1897
  260,20180823,  817
  260,20180824, 1653
  260,20180825, 1383
  260,20180826, 1574
  260,20180827,  748
  260,20180828, 1178
  260,20180829,  742
  260,20180830, 1795
  260,20180831,  943
  260,20180901, 1740
  260,20180902, 1731
  260,20180903,  783
  260,20180904, 1286
  260,20180905,  929
  260,20180906,  469
  260,20180907, 1532
  260,20180908, 1112
  260,20180909, 1413
  260,20180910,  879
  260,20180911,  969
  260,20180912,  444
  260,20180913, 1769
  260,20180914, 1430
  260,20180915, 1107
  260,20180916, 1156
  260,20180917, 1548
  260,20180918, 1601
  260,20180919, 1315
  260,20180920, 1216
  260,20180921,  986
  260,20180922,  593
  260,20180923,  262
  260,20180924, 1330
  260,20180925, 1517
  260,20180926, 1428
  260,20180927, 1474
  260,20180928, 1160
  260,20180929, 1352
  260,20180930, 1187
  260,20181001, 1016
  260,20181002,  578
  260,20181003, 1076
  260,20181004,  571
  260,20181005, 1254
  260,20181006, 1148
  260,20181007, 1110
  260,20181008,  980
  260,20181009, 1159
  260,20181010, 1172
  260,20181011,  885
  260,20181012, 1023
  260,20181013, 1034
  260,20181014,  970
  260,20181015,  842
  260,20181016,  942
  260,20181017,  763
  260,20181018,  867
  260,20181019,  977
  260,20181020,  652
  260,20181021,  635
  260,20181022,  738
  260,20181023,  234
  260,20181024,  452
  260,20181025,  220
  260,20181026,  194
  260,20181027,  786
  260,20181028,  863
  260,20181029,  169
  260,20181030,  117
  260,20181031,  682
  260,20181101,  298
  260,20181102,  697
  260,20181103,  588
  260,20181104,  602
  260,20181105,  415
  260,20181106,  627
  260,20181107,  321
  260,20181108,  654
  260,20181109,  400
  260,20181110,  178
  260,20181111,  209
  260,20181112,  176
  260,20181113,  501
  260,20181114,  537
  260,20181115,  538
  260,20181116,  216
  260,20181117,  556
  260,20181118,  531
  260,20181119,  173
  260,20181120,   59
  260,20181121,  254
  260,20181122,  159
  260,20181123,  307
  260,20181124,  101
  260,20181125,   95
  260,20181126,   90
  260,20181127,  133
  260,20181128,   90
  260,20181129,   89
  260,20181130,  236
  260,20181201,  215
  260,20181202,   61
  260,20181203,  217
  260,20181204,  350
  260,20181205,  136
  260,20181206,   70
  260,20181207,   44
  260,20181208,   90
  260,20181209,  188
  260,20181210,  204
  260,20181211,  239
  260,20181212,  167
  260,20181213,  360
  260,20181214,  382
  260,20181215,  106
  260,20181216,   90
  260,20181217,   88
  260,20181218,  182
  260,20181219,  129
  260,20181220,   76
  260,20181221,   47
  260,20181222,  127
  260,20181223,   67
  260,20181224,  355
  260,20181225,  219
  260,20181226,   91
  260,20181227,  243
  260,20181228,   46
  260,20181229,   57
  260,20181230,  112
  260,20181231,  137
  260,20190101,  177
  260,20190102,  160
  260,20190103,  296
  260,20190104,   39
  260,20190105,   71
  260,20190106,  174
  260,20190107,   81
  260,20190108,  132
  260,20190109,  435
  260,20190110,  128
  260,20190111,  125
  260,20190112,   62
  260,20190113,   58
  260,20190114,  376
  260,20190115,  185
  260,20190116,  101
  260,20190117,  195
  260,20190118,  440
  260,20190119,  453
  260,20190120,  548
  260,20190121,  559
  260,20190122,  133
  260,20190123,  190
  260,20190124,  204
  260,20190125,  150
  260,20190126,  115
  260,20190127,  161
  260,20190128,  309
  260,20190129,  541
  260,20190130,  323
  260,20190131,  145
  260,20190201,  176
  260,20190202,  160
  260,20190203,  645
  260,20190204,  175
  260,20190205,  128
  260,20190206,  115
  260,20190207,  567
  260,20190208,  151
  260,20190209,  493
  260,20190210,  115
  260,20190211,  597
  260,20190212,  677
  260,20190213,  315
  260,20190214,  867
  260,20190215,  953
  260,20190216,  879
  260,20190217,  876
  260,20190218,  877
  260,20190219,  634
  260,20190220,  822
  260,20190221,  388
  260,20190222,  333
  260,20190223, 1084
  260,20190224, 1111
  260,20190225, 1133
  260,20190226, 1119
  260,20190227, 1170
  260,20190228,  614
  260,20190301,  225
  260,20190302,  619
  260,20190303,  137
  260,20190304,  838
  260,20190305, 1085
  260,20190306,  296
  260,20190307,  842
  260,20190308,  877
  260,20190309,  520
  260,20190310,  217
  260,20190311,  755
  260,20190312,  395
  260,20190313,  361
  260,20190314,  330
  260,20190315,  361
  260,20190316,  325
  260,20190317, 1108
  260,20190318, 1056
  260,20190319, 1123
  260,20190320,  488
  260,20190321,  745
  260,20190322, 1278
  260,20190323,  601
  260,20190324, 1462
  260,20190325,  889
  260,20190326,  732
  260,20190327, 1053
  260,20190328,  473
  260,20190329, 1783
  260,20190330, 1543
  260,20190331, 1529
  260,20190401, 1973
  260,20190402,  949
  260,20190403,  965
  260,20190404,  970
  260,20190405, 1761
  260,20190406,  993
  260,20190407, 1660
  260,20190408, 1733
  260,20190409, 2019
  260,20190410, 2241
  260,20190411, 2003
  260,20190412, 1342
  260,20190413, 1871
  260,20190414, 1892
  260,20190415, 1987
  260,20190416, 2039
  260,20190417,  964
  260,20190418, 2141
  260,20190419, 2262
  260,20190420, 2297
  260,20190421, 2297
  260,20190422, 2290
  260,20190423, 1872
  260,20190424, 1845
  260,20190425, 1151
  260,20190426, 1746
  260,20190427,  938
  260,20190428, 1113
  260,20190429, 2322
  260,20190430,  482
  260,20190501, 1854
  260,20190502, 1116
  260,20190503, 1310
  260,20190504, 2009
  260,20190505, 1547
  260,20190506, 1091
  260,20190507, 1194
  260,20190508,  916
  260,20190509, 2280
  260,20190510, 1336
  260,20190511, 2536
  260,20190512, 2450
  260,20190513, 2816
  260,20190514, 2717
  260,20190515, 2796
  260,20190516, 2070
  260,20190517, 1028
  260,20190518, 2373
  260,20190519, 2015
  260,20190520,  719
  260,20190521,  378
  260,20190522, 2327
  260,20190523, 2749
  260,20190524, 2726
  260,20190525, 2072
  260,20190526, 1590
  260,20190527, 1951
  260,20190528, 1429
  260,20190529, 2807
  260,20190530, 1079
  260,20190531, 1805
  260,20190601, 2784
  260,20190602, 2619
  260,20190603, 1282
  260,20190604, 1870
  260,20190605,  887
  260,20190606, 2280
  260,20190607, 1841
  260,20190608, 1336
  260,20190609, 2173
  260,20190610, 1949
  260,20190611, 2152
  260,20190612,  792
  260,20190613, 1652
  260,20190614, 2309
  260,20190615, 1203
  260,20190616, 2243
  260,20190617, 2676
  260,20190618, 2304
  260,20190619, 1516
  260,20190620, 1767
  260,20190621, 2103
  260,20190622, 2477
  260,20190623, 2760
  260,20190624, 2802
  260,20190625, 2377
  260,20190626, 1774
  260,20190627, 3036
  260,20190628, 2843
  260,20190629, 3023
  260,20190630, 2639
  260,20190701, 2210
  260,20190702, 2707
  260,20190703, 2009
  260,20190704, 2814
  260,20190705, 2708
  260,20190706, 1669
  260,20190707, 1668
  260,20190708, 1318
  260,20190709, 2731
  260,20190710,  950
  260,20190711, 1930
  260,20190712, 1102
  260,20190713, 1119
  260,20190714, 1392
  260,20190715, 1278
  260,20190716, 1001
  260,20190717, 2697
  260,20190718, 1626
  260,20190719, 2062
  260,20190720, 1192
  260,20190721, 2087
  260,20190722, 2563
  260,20190723, 2724
  260,20190724, 2558
  260,20190725, 2492
  260,20190726, 2456
  260,20190727, 2133
  260,20190728, 1153
  260,20190729, 2292
  260,20190730, 2401
  260,20190731, 1393
  260,20190801, 1392
  260,20190802, 1145
  260,20190803, 1227
  260,20190804, 2197
  260,20190805, 1882
  260,20190806, 1691
  260,20190807, 1995
  260,20190808, 1892
  260,20190809,  635
  260,20190810, 1712
  260,20190811, 1600
  260,20190812, 1489
  260,20190813, 1597
  260,20190814, 1741
  260,20190815, 1254
  260,20190816, 1561
  260,20190817,  485
  260,20190818,  870
  260,20190819, 1682
  260,20190820, 1677
  260,20190821, 2188
  260,20190822, 2205
  260,20190823, 2171
  260,20190824, 2185
  260,20190825, 2118
  260,20190826, 1951
  260,20190827, 1937
  260,20190828, 1415
  260,20190829, 1433
  260,20190830, 1894
  260,20190831, 1853
  260,20190901, 1400
  260,20190902, 1602
  260,20190903,  574
  260,20190904,  565
  260,20190905, 1391
  260,20190906, 1081
  260,20190907, 1123
  260,20190908, 1770
  260,20190909, 1474
  260,20190910, 1247
  260,20190911,  363
  260,20190912, 1146
  260,20190913, 1504
  260,20190914, 1727
  260,20190915, 1476
  260,20190916,  490
  260,20190917, 1105
  260,20190918, 1141
  260,20190919, 1194
  260,20190920, 1567
  260,20190921, 1669
  260,20190922, 1385
  260,20190923,  879
  260,20190924,  397
  260,20190925,  464
  260,20190926,  218
  260,20190927,  933
  260,20190928,  690
  260,20190929,  274
  260,20190930,  897
  260,20191001,  565
  260,20191002, 1079
  260,20191003,  801
  260,20191004,  307
  260,20191005,  983
  260,20191006,  205
  260,20191007,  443
  260,20191008,  364
  260,20191009,  505
  260,20191010,  856
  260,20191011,  210
  260,20191012,  158
  260,20191013,  516
  260,20191014,  435
  260,20191015,  401
  260,20191016,  404
  260,20191017,  689
  260,20191018,  483
  260,20191019,  623
  260,20191020,  377
  260,20191021,  232
  260,20191022,  362
  260,20191023,  603
  260,20191024,  539
  260,20191025,  589
  260,20191026,  739
  260,20191027,  660
  260,20191028,  642
  260,20191029,  788
  260,20191030,  809
  260,20191031,  808
  260,20191101,  157
  260,20191102,  501
  260,20191103,  383
  260,20191104,  295
  260,20191105,  200
  260,20191106,  492
  260,20191107,  185
  260,20191108,  669
  260,20191109,  438
  260,20191110,  646
  260,20191111,  153
  260,20191112,  265
  260,20191113,  197
  260,20191114,  263
  260,20191115,  143
  260,20191116,  288
  260,20191117,  435
  260,20191118,  162
  260,20191119,  327
  260,20191120,  445
  260,20191121,  364
  260,20191122,  448
  260,20191123,  213
  260,20191124,  371
  260,20191125,  343
  260,20191126,  107
  260,20191127,  159
  260,20191128,   97
  260,20191129,  296
  260,20191130,  403
  260,20191201,  369
  260,20191202,  286
  260,20191203,  374
  260,20191204,  407
  260,20191205,  148
  260,20191206,   31
  260,20191207,  121
  260,20191208,  150
  260,20191209,  182
  260,20191210,  347
  260,20191211,  145
  260,20191212,  353
  260,20191213,   89
  260,20191214,  194
  260,20191215,  235
  260,20191216,   79
  260,20191217,  154
  260,20191218,  269
  260,20191219,  300
  260,20191220,   81
  260,20191221,  125
  260,20191222,   66
  260,20191223,  165
  260,20191224,   77
  260,20191225,  234
  260,20191226,  100
  260,20191227,  370
  260,20191228,  280
  260,20191229,  217
  260,20191230,  388
  260,20191231,  362
  260,20200101,   81
  260,20200102,   68
  260,20200103,   59
  260,20200104,   94
  260,20200105,   86
  260,20200106,  295
  260,20200107,  136
  260,20200108,   78
  260,20200109,   61
  260,20200110,  188
  260,20200111,  262
  260,20200112,   64
  260,20200113,  302
  260,20200114,   92
  260,20200115,   81
  260,20200116,  461
  260,20200117,   98
  260,20200118,  317
  260,20200119,  406
  260,20200120,  198
  260,20200121,  166
  260,20200122,  111
  260,20200123,  252
  260,20200124,  197
  260,20200125,  127
  260,20200126,  462
  260,20200127,  212
  260,20200128,  303
  260,20200129,  272
  260,20200130,  294
  260,20200131,  146
  260,20200201,  285
  260,20200202,  115
  260,20200203,  322
  260,20200204,  290
  260,20200205,  607
  260,20200206,  540
  260,20200207,  764
  260,20200208,  163
  260,20200209,  140
  260,20200210,  359
  260,20200211,  392
  260,20200212,  482
  260,20200213,  179
  260,20200214,  369
  260,20200215,  371
  260,20200216,  180
  260,20200217,  631
  260,20200218,  666
  260,20200219,  608
  260,20200220,  430
  260,20200221,  466
  260,20200222,  186
  260,20200223,  152
  260,20200224,  145
  260,20200225,  843
  260,20200226,  533
  260,20200227,  196
  260,20200228,  508
  260,20200229,  512
  260,20200301,  785
  260,20200302,  244
  260,20200303,  915
  260,20200304,  907
  260,20200305,  280
  260,20200306,  674
  260,20200307,  959
  260,20200308,  314
  260,20200309,  936
  260,20200310,  179
  260,20200311,  891
  260,20200312, 1164
  260,20200313,  565
  260,20200314, 1088
  260,20200315,  404
  260,20200316, 1203
  260,20200317, 1366
  260,20200318,  902
  260,20200319,  391
  260,20200320,  512
  260,20200321, 1737
  260,20200322, 1844
  260,20200323, 1851
  260,20200324, 1848
  260,20200325, 1897
  260,20200326, 1826
  260,20200327, 1720
  260,20200328, 1741
  260,20200329, 1693
  260,20200330,  950
  260,20200331, 2028
  260,20200401, 1488
  260,20200402, 1002
  260,20200403,  974
  260,20200404, 2083
  260,20200405, 2089
  260,20200406, 1800
  260,20200407, 2066
  260,20200408, 1966
  260,20200409, 1981
  260,20200410, 2081
  260,20200411, 2189
  260,20200412, 1792
  260,20200413, 1759
  260,20200414, 1058
  260,20200415, 2206
  260,20200416, 2131
  260,20200417, 2220
  260,20200418,  906
  260,20200419, 2401
  260,20200420, 2442
  260,20200421, 2444
  260,20200422, 2463
  260,20200423, 2416
  260,20200424, 2354
  260,20200425, 1721
  260,20200426, 2460
  260,20200427, 2344
  260,20200428,  542
  260,20200429, 1000
  260,20200430, 1607
  260,20200501, 1240
  260,20200502, 1453
  260,20200503, 1429
  260,20200504, 2459
  260,20200505, 2669
  260,20200506, 2682
  260,20200507, 2589
  260,20200508, 2336
  260,20200509, 2636
  260,20200510, 1755
  260,20200511, 2215
  260,20200512, 2013
  260,20200513, 1748
  260,20200514, 2016
  260,20200515, 2147
  260,20200516, 1828
  260,20200517, 2210
  260,20200518, 2687
  260,20200519, 2623
  260,20200520, 2327
  260,20200521, 2740
  260,20200522, 1314
  260,20200523, 2397
  260,20200524,  606
  260,20200525, 2581
  260,20200526, 2751
  260,20200527, 2800
  260,20200528, 2994
  260,20200529, 3005
  260,20200530, 2804
  260,20200531, 2898
  260,20200601, 2744
  260,20200602, 2636
  260,20200603, 2377
  260,20200604,  933
  260,20200605, 1053
  260,20200606, 1997
  260,20200607, 1286
  260,20200608, 2487
  260,20200609, 1454
  260,20200610, 1464
  260,20200611, 1189
  260,20200612, 2456
  260,20200613, 2772
  260,20200614, 1187
  260,20200615, 1793
  260,20200616, 1014
  260,20200617, 2292
  260,20200618, 1570
  260,20200619, 2263
  260,20200620, 1807
  260,20200621, 2030
  260,20200622, 2565
  260,20200623, 2914
  260,20200624, 2900
  260,20200625, 2873
  260,20200626, 2817
  260,20200627, 1663
  260,20200628, 2132
  260,20200629, 1408
  260,20200630,  943
  260,20200701, 1692
  260,20200702, 1809
  260,20200703, 2024
  260,20200704,  503
  260,20200705, 1224
  260,20200706, 1898
  260,20200707, 1897
  260,20200708,  557
  260,20200709,  441
  260,20200710, 1469
  260,20200711, 2193
  260,20200712, 2223
  260,20200713, 2871
  260,20200714,  567
  260,20200715, 1831
  260,20200716,  810
  260,20200717, 1419
  260,20200718, 2182
  260,20200719, 1969
  260,20200720, 2626
  260,20200721, 2289
  260,20200722, 2406
  260,20200723, 2024
  260,20200724, 1504
  260,20200725,  916
  260,20200726, 2278
  260,20200727, 1078
  260,20200728, 1867
  260,20200729, 1811
  260,20200730, 2584
  260,20200731, 2676
  260,20200801, 1479
  260,20200802, 1902
  260,20200803, 1211
  260,20200804, 2306
  260,20200805, 2551
  260,20200806, 2466
  260,20200807, 2501
  260,20200808, 2172
  260,20200809, 2148
  260,20200810, 1979
  260,20200811, 2252
  260,20200812, 1907
  260,20200813, 1634
  260,20200814, 1959
  260,20200815, 1864
  260,20200816, 1802
  260,20200817, 1341
  260,20200818, 1852
  260,20200819, 1900
  260,20200820, 1202
  260,20200821, 2011
  260,20200822, 1390
  260,20200823, 1373
  260,20200824, 1234
  260,20200825,  655
  260,20200826,  494
  260,20200827,  958
  260,20200828, 1236
  260,20200829, 1290
  260,20200830,  811
  260,20200831, 1439
  260,20200901, 1110
  260,20200902, 1722
  260,20200903,  430
  260,20200904, 1260
  260,20200905, 1452
  260,20200906, 1555
  260,20200907, 1613
  260,20200908,  413
  260,20200909,  430
  260,20200910, 1353
  260,20200911, 1528
  260,20200912,  798
  260,20200913, 1688
  260,20200914, 1658
  260,20200915, 1627
  260,20200916, 1308
  260,20200917, 1629
  260,20200918, 1708
  260,20200919, 1603
  260,20200920, 1642
  260,20200921, 1558
  260,20200922, 1478
  260,20200923,  819
  260,20200924,  950
  260,20200925,  809
  260,20200926, 1125
  260,20200927,  675
  260,20200928,  172
  260,20200929,  839
  260,20200930,  509
  260,20201001,  243
  260,20201002,  580
  260,20201003,  161
  260,20201004,  700
  260,20201005,  363
  260,20201006,  422
  260,20201007,  527
  260,20201008,  159
  260,20201009,  637
  260,20201010,  657
  260,20201011,  806
  260,20201012,  727
  260,20201013,  823
  260,20201014,  606
  260,20201015,  525
  260,20201016,  743
  260,20201017,  535
  260,20201018,  511
  260,20201019,  390
  260,20201020,  181
  260,20201021,  300
  260,20201022,  550
  260,20201023,  490
  260,20201024,  352
  260,20201025,  191
  260,20201026,  523
  260,20201027,  286
  260,20201028,  353
  260,20201029,  351
  260,20201030,  217
  260,20201031,  369
  260,20201101,  260
  260,20201102,  203
  260,20201103,  582
  260,20201104,  681
  260,20201105,  514
  260,20201106,  597
  260,20201107,  553
  260,20201108,  332
  260,20201109,  504
  260,20201110,  457
  260,20201111,  220
  260,20201112,  314
  260,20201113,  212
  260,20201114,  230
  260,20201115,  199
  260,20201116,  205
  260,20201117,  143
  260,20201118,  519
  260,20201119,  282
  260,20201120,  217
  260,20201121,   75
  260,20201122,  266
  260,20201123,  470
  260,20201124,  225
  260,20201125,  380
  260,20201126,   70
  260,20201127,   60
  260,20201128,  230
  260,20201129,  274
  260,20201130,   51
  260,20201201,  176
  260,20201202,   55
  260,20201203,   53
  260,20201204,  171
  260,20201205,  354
  260,20201206,  140
  260,20201207,  105
  260,20201208,  159
  260,20201209,   95
  260,20201210,  249
  260,20201211,   94
  260,20201212,   79
  260,20201213,  193
  260,20201214,  151
  260,20201215,   78
  260,20201216,  318
  260,20201217,  155
  260,20201218,  305
  260,20201219,  170
  260,20201220,  179
  260,20201221,   50
  260,20201222,  103
  260,20201223,   56
  260,20201224,  152
  260,20201225,  339
  260,20201226,  120
  260,20201227,   46
  260,20201228,  249
  260,20201229,  160
  260,20201230,  223
  260,20201231,   95
  260,20210101,  194
